iter	MultiClass
223	0.03854985307
224	0.03830903165
225	0.0379561153
226	0.03775805082
227	0.03747908236
228	0.03720588506
229	0.03696378836
230	0.03662395556
231	0.03648626371
232	0.03626912857
233	0.0361112463
234	0.03588123021
235	0.03572114207
236	0.03551630301
237	0.03538769225
238	0.03524680364
239	0.03507311242
240	0.0349690655
241	0.03476120885
242	0.034548146
243	0.03427515231
244	0.03408138423
245	0.03383895118
246	0.03361059495
247	0.03341490332
248	0.03321337411
249	0.03314067527
250	0.03294166892
251	0.03279441069
252	0.03262598864
253	0.03246994054
254	0.03222495059
255	0.0321144747
256	0.03188590327
257	0.0317532623
258	0.03165007142
259	0.031376736
260	0.03121854486
261	0.03113039506
262	0.03097177738
263	0.030732768
264	0.03057017749
265	0.03048430891
266	0.03039602473
267	0.03024597449
268	0.03008694705
269	0.03000802683
270	0.02985657994
271	0.02969967329
272	0.02955409647
273	0.02946215755
274	0.02934938932
275	0.02920720757
276	0.02913123294
277	0.02893728685
278	0.02883860049
279	0.02878887243
280	0.02870917921
281	0.02859078543
282	0.0284391111
283	0.02833023203
284	0.02828498452
285	0.02813419304
286	0.02801708625
287	0.02787380276
288	0.02773529707
289	0.0276487876
290	0.0275533762
291	0.02749862591
292	0.02737675115
293	0.02725044212
294	0.02709841322
295	0.02701830065
296	0.026905887
297	0.02680334999
298	0.026702955
299	0.02663096202
300	0.02651248023
301	0.02640174995
302	0.02623836719
303	0.02615426545
304	0.02610355664
305	0.02599272896
306	0.02592670597
307	0.02587214289
308	0.02577254203
309	0.02564153357
310	0.02556752575
311	0.02553161174
312	0.02542937792
313	0.02527579924
314	0.02517016418
315	0.02510137261
316	0.02495757757
317	0.0248351542
318	0.0248039689
319	0.0247072765
320	0.02468069187
321	0.02456467469
322	0.02445959437
323	0.0244302029
324	0.02437506232
325	0.02429820875
326	0.02419840113
327	0.02415121094
328	0.02404973504
329	0.02395804872
330	0.02383940776
331	0.02361335299
332	0.02353712233
333	0.02344584386
334	0.0233066669
335	0.02321637856
336	0.02318319549
337	0.02304569911
338	0.02296745191
339	0.0229083193
340	0.02285967805
341	0.02279329462
342	0.02270755869
343	0.02259882389
344	0.02252005541
345	0.02246831608
346	0.02239206439
347	0.02229632101
348	0.02221884426
349	0.02217325828
350	0.02213724333
351	0.02205980733
352	0.02198536085
353	0.02189616844
354	0.02182991696
355	0.02177316289
356	0.02171306437
357	0.02162615438
358	0.0215277306
359	0.02148201756
360	0.02142086785
361	0.02135897169
362	0.02127343732
363	0.02119694253
364	0.02111610404
365	0.0210569988
366	0.02102239763
367	0.02094071962
368	0.02082696903
369	0.02076758804
370	0.02064350865
371	0.02054582334
372	0.02048502782
373	0.02041060073
374	0.02033345298
375	0.02026933414
376	0.02017615297
377	0.02007193013
378	0.01997591767
379	0.01991767068
380	0.01981391185
381	0.01974276862
382	0.01972198987
383	0.01964464875
384	0.01955143657
385	0.01948429888
386	0.01939745163
387	0.01931693257
388	0.01924018606
389	0.01918148306
390	0.01911962567
391	0.01906181841
392	0.01898322725
393	0.01890789025
394	0.01883161154
395	0.01877459757
396	0.01866004164
397	0.01862164169
398	0.0185674256
399	0.01850531827
400	0.01847087758
401	0.01842522059
402	0.01838213194
403	0.01832644082
404	0.01825809665
405	0.01817364504
406	0.01810896131
407	0.01806247552
408	0.01798663076
409	0.01797142375
410	0.01793076296
411	0.01788210396
412	0.01784643127
413	0.01778804273
414	0.01771445799
415	0.01766403374
416	0.01760977541
417	0.01756530364
418	0.0175281258
419	0.01744589322
420	0.01742076785
421	0.01739223886
422	0.01736399582
423	0.01733860387
424	0.01726901176
425	0.01723935568
426	0.01718326937
427	0.01708490084
428	0.01702383485
429	0.01699070007
430	0.01696742275
431	0.01691014688
432	0.01686689303
433	0.01682706811
434	0.01678576578
435	0.01674709371
436	0.01668062319
437	0.01662691151
438	0.01658465452
439	0.01652802081
440	0.01648711842
441	0.01643477871
442	0.01638690729
443	0.01633335799
444	0.01628037666
445	0.01625935969
446	0.0161933474
447	0.01611141197
448	0.01609253662
449	0.01604662076
450	0.01602186098
451	0.01600599738
452	0.01596433011
453	0.01589497797
454	0.01585561295
455	0.01580005368
456	0.0157655269
457	0.01574080304
458	0.01571432366
459	0.01567754182
460	0.0156643754
461	0.01556905826
462	0.01552242909
463	0.01550161809
464	0.0154553037
465	0.01539002706
466	0.01534814654
467	0.01530711285
468	0.01528523238
469	0.01522797363
470	0.01519112619
471	0.0151446233
472	0.01510022987
473	0.01505124212
474	0.01499538687
475	0.01496046638
476	0.01491671531
477	0.01486361221
478	0.01482147686
479	0.01478766584
480	0.01477425389
481	0.01474154013
482	0.01470324569
483	0.01466736155
484	0.01462812057
485	0.01459166621
486	0.01457031379
487	0.01453162028
488	0.01448500697
489	0.01444273462
490	0.01440585239
491	0.01437830057
492	0.01436118398
493	0.01433649426
494	0.01430265662
495	0.01426797148
496	0.01424429584
497	0.01421426111
498	0.01416664082
499	0.01412706708
500	0.0140822442
501	0.01405567523
502	0.01397936669
503	0.01393854877
504	0.01390661863
505	0.01387225273
506	0.01382300526
507	0.01377671212
508	0.01376002006
509	0.01372084443
510	0.0137036329
511	0.01368426393
512	0.01364763106
513	0.01362605577
514	0.01358796569
515	0.01356075341
516	0.01353233627
517	0.01348185886
518	0.01347153837
519	0.01343663907
520	0.01341588967
521	0.01338794376
522	0.01334454458
523	0.01331346916
524	0.01328762248
525	0.01324922576
526	0.01321558773
527	0.01318662955
528	0.01314677766
529	0.01310546398
530	0.01307489008
531	0.01303938249
532	0.01299009851
533	0.01294581519
534	0.01292036429
535	0.01287065548
536	0.01284733196
537	0.01282871644
538	0.01280275397
539	0.01278675825
540	0.01271807748
541	0.01269602536
542	0.01266235904
543	0.01263808117
544	0.01261589872
545	0.01258704195
546	0.01256137154
547	0.01255118727
548	0.01252248892
549	0.01249759188
550	0.01248690173
551	0.01247213758
552	0.01243275273
553	0.01240453156
554	0.01239266186
555	0.01237651288
556	0.01234302396
557	0.01230770486
558	0.01228182003
559	0.01224798711
560	0.0122124933
561	0.01217474694
562	0.0121410929
563	0.01211184008
564	0.01208132422
565	0.0120509486
566	0.01201762563
567	0.01199917598
568	0.01197516958
569	0.01195484442
570	0.01193051352
571	0.01191051265
572	0.01189794488
573	0.01187371573
574	0.01185170253
575	0.01182384463
576	0.01178445206
577	0.01175199285
578	0.01171976088
579	0.01169662991
580	0.01167807771
581	0.01165758202
582	0.01162289489
583	0.0115936443
584	0.01157106581
585	0.01153682061
586	0.01152512554
587	0.01149558758
588	0.01147887785
589	0.01145639768
590	0.01143853807
591	0.0114168745
592	0.01140095846
593	0.01137129204
594	0.01134726082
595	0.01131774628
596	0.01128440516
597	0.01124456975
598	0.0112237413
599	0.0112171671
600	0.01118508443
601	0.01115905859
602	0.01113434257
603	0.01109250679
604	0.01105535157
605	0.01103551043
606	0.01101730245
607	0.01100335341
608	0.0109905326
609	0.01096440741
610	0.01095052218
611	0.01094323511
612	0.01092475966
613	0.01090566034
614	0.0108794085
615	0.01087205167
616	0.01084939661
617	0.01083654602
618	0.01082715149
619	0.01081076313
620	0.01078364395
621	0.01076461309
622	0.01074629063
623	0.01072181776
624	0.01069535412
625	0.01067116658
626	0.01064596012
627	0.01062354783
628	0.01059991393
629	0.01057232149
630	0.01055866292
631	0.010549288
632	0.0105363629
633	0.01052717803
634	0.01050210769
635	0.01047590896
636	0.01045195513
637	0.01043579312
638	0.01041989766
639	0.01039951623
640	0.01039154655
641	0.01037194869
642	0.01035901023
643	0.01034055393
644	0.01032125472
645	0.0102974922
646	0.01026890252
647	0.01024706673
648	0.01023863
649	0.01022515347
650	0.01020319482
651	0.01018137088
652	0.01017100033
653	0.01016066254
654	0.0101516804
655	0.01013113038
656	0.01011469257
657	0.0100969822
658	0.01004590309
659	0.01003532441
660	0.01001853109
661	0.01000497973
662	0.009976221122
663	0.009953764805
664	0.009922064797
665	0.009902139748
666	0.009890445939
667	0.009853376059
668	0.009837343432
669	0.009823154748
670	0.009808381671
671	0.009795369695
672	0.009774214797
673	0.009757497908
674	0.009741755949
675	0.009723046399
676	0.00970892873
677	0.009699638588
678	0.009682913277
679	0.009672983118
680	0.009656438953
681	0.009621527983
682	0.009610588052
683	0.009587093735
684	0.009561345635
685	0.009549716065
686	0.009533540136
687	0.009509992118
688	0.009488862446
689	0.009477494905
690	0.009466235331
691	0.009449726986
692	0.009435796428
693	0.009421991977
694	0.009408197422
695	0.009393732184
696	0.009382938784
697	0.009360119341
698	0.009352123761
699	0.009328567475
700	0.009320172097
701	0.009310851851
702	0.009288554692
703	0.009276729254
704	0.009264315299
705	0.009248071332
706	0.009218010681
707	0.009212162065
708	0.009199663802
709	0.009190265016
710	0.009172666527
711	0.009163007645
712	0.00914488802
713	0.009130591192
714	0.009114534377
715	0.009104204034
716	0.009091178011
717	0.009079173666
718	0.009065515404
719	0.009052308363
720	0.009035764969
721	0.009018148354
722	0.009011138469
723	0.009000921275
724	0.008987277602
725	0.008966906487
726	0.008944557857
727	0.008928567527
728	0.008924457709
729	0.008912508529
730	0.008894581895
731	0.008877659453
732	0.008861804829
733	0.008849241207
734	0.008836748753
735	0.008827511901
736	0.008812162945
737	0.00879946527
738	0.008785599095
739	0.008772337311
740	0.008763671527
741	0.008756994706
742	0.008740192288
743	0.008718896628
744	0.008702035974
745	0.00868524776
746	0.008669429659
747	0.008643758963
748	0.008631729257
749	0.008609846857
750	0.00859640855
751	0.008582277854
752	0.008560631613
753	0.008537523917
754	0.008520766777
755	0.008506836736
756	0.008500282937
757	0.00848045907
758	0.008459785714
759	0.008451251091
760	0.008440311231
761	0.008428088936
762	0.008412349565
763	0.00839794328
764	0.008391895099
765	0.008378137788
766	0.00837034686
767	0.008352909122
768	0.008346470585
769	0.008333420255
770	0.008324696488
771	0.008305786719
772	0.008283355561
773	0.008275519763
774	0.008261122387
775	0.008251986039
776	0.008237396141
777	0.00823056364
778	0.008210294619
779	0.008195770056
780	0.008187178306
781	0.0081769
782	0.008167209768
783	0.008156981051
784	0.008143141917
785	0.008128765758
786	0.008112753517
787	0.008103635314
788	0.008088932166
789	0.008076629168
790	0.008062205201
791	0.008051234739
792	0.008031867585
793	0.008022614658
794	0.008015769058
795	0.007999193078
796	0.00798967006
797	0.007979351045
798	0.00797069471
799	0.00795754986
800	0.007945403483
801	0.007930629931
802	0.00791942184
803	0.007911235842
804	0.007900635624
805	0.007892592821
806	0.007880056994
807	0.007866007505
808	0.007854311257
809	0.007849148017
810	0.007843896841
811	0.007832397035
812	0.00781301403
813	0.007802379671
814	0.007793622018
815	0.007776133384
816	0.007763917706
817	0.007756440233
818	0.007744391333
819	0.007730633301
820	0.007717595909
821	0.007703362397
822	0.007692609906
823	0.00767792123
824	0.007666022151
825	0.007652369068
826	0.007643353875
827	0.007635973781
828	0.007624158801
829	0.007615663895
830	0.007600106487
831	0.007592001943
832	0.007585631027
833	0.007574705014
834	0.007569991475
835	0.007560536799
836	0.007540777962
837	0.007528077072
838	0.007518856311
839	0.007510612505
840	0.007505602698
841	0.007492854137
842	0.007478949917
843	0.007471117899
844	0.007455889759
845	0.007449064823
846	0.007441864312
847	0.007435078611
848	0.007427437124
849	0.007420315926
850	0.0074061262
851	0.007400230416
852	0.007392171566
853	0.007385354248
854	0.007371753222
855	0.007353305397
856	0.007345668013
857	0.007334359467
858	0.007321288895
859	0.007316148355
860	0.007306323105
861	0.007297018609
862	0.007290347856
863	0.007285908646
864	0.00727351962
865	0.007269542581
866	0.00725625372
867	0.00723946665
868	0.007233890533
869	0.007224531662
870	0.007218005499
871	0.007210136878
872	0.007201947706
873	0.007191797741
874	0.007184282947
875	0.007179682067
876	0.007170981058
877	0.007156878375
878	0.007149994617
879	0.007141915371
880	0.007128925078
881	0.007121640135
882	0.007113299425
883	0.007098905581
884	0.007086842437
885	0.007075613041
886	0.007066368077
887	0.007056069157
888	0.007050539162
889	0.007044556654
890	0.007038920497
891	0.00702162802
892	0.007010903184
893	0.007005828311
894	0.007000129816
895	0.006993626757
896	0.00698024219
897	0.006975965357
898	0.006971477817
899	0.006961352259
900	0.006949052198
901	0.006939320678
902	0.006932095791
903	0.006929950508
904	0.006921451512
905	0.006916279541
906	0.006903530741
907	0.006890543083
908	0.006880392023
909	0.006870283659
910	0.006859939827
911	0.006854065325
912	0.006847159799
913	0.006838732207
914	0.006833650822
915	0.006826429235
916	0.006816871379
917	0.006809155436
918	0.006795502392
919	0.006787754138
920	0.006779935328
921	0.006769709058
922	0.006760468917
923	0.006754972228
924	0.006748924314
925	0.006736138967
926	0.006725283794
927	0.006719494259
928	0.006713382274
929	0.006708655483
930	0.006704602095
931	0.006695816692
932	0.00668946491
933	0.006684403417
934	0.006677448689
935	0.006661901541
936	0.006658472122
937	0.006652639825
938	0.006642051927
939	0.006635685222
940	0.006625642259
941	0.006613096451
942	0.006607105933
943	0.006602976911
944	0.006591214365
945	0.006582347158
946	0.006572474828
947	0.006565772222
948	0.006558118746
949	0.006549004111
950	0.006541473864
951	0.006529168703
952	0.006524742331
953	0.00651549302
954	0.006508152778
955	0.006499737687
956	0.006491295719
957	0.006482259775
958	0.006478243433
959	0.006468486172
960	0.006461637894
961	0.006456729204
962	0.006447503604
963	0.00644138027
964	0.006437548009
965	0.006429266788
966	0.006420914519
967	0.006414960114
968	0.006410523853
969	0.006400084331
970	0.006390541858
971	0.006385517492
972	0.006380516709
973	0.006372568597
974	0.006366153229
975	0.006359785397
976	0.006352098382
977	0.006345772533
978	0.006338034605
979	0.006328772498
980	0.00631947842
981	0.006313528759
982	0.006306782608
983	0.006304936245
984	0.006293614912
985	0.006287994388
986	0.006273868828
987	0.006269336539
988	0.006264638964
989	0.006260013349
990	0.006255230702
991	0.006248583654
992	0.006242354126
993	0.006239148865
994	0.006234923253
995	0.006226838237
996	0.006223693131
997	0.006217797231
998	0.006209724615
999	0.006201246911
1000	0.006197376841
1001	0.006189328404
1002	0.006183469873
1003	0.006181243106
1004	0.006176769327
1005	0.006168823107
1006	0.006159392949
1007	0.006155707745
1008	0.006147165125
1009	0.006137529908
1010	0.006131141853
1011	0.006124363308
1012	0.006118522329
1013	0.006112686055
1014	0.006106103905
1015	0.006098897397
1016	0.006095013328
1017	0.006089425979
1018	0.006079492942
1019	0.006074421766
1020	0.006066632747
1021	0.006058044755
1022	0.006051410103
1023	0.00604143018
1024	0.006036388348
1025	0.006030813638
1026	0.006024951122
1027	0.006019624148
1028	0.006013447279
1029	0.006009340673
1030	0.006001192391
1031	0.005993962548
1032	0.00598668993
1033	0.005981537706
1034	0.005975528694
1035	0.005971206952
1036	0.00596731921
1037	0.00596117651
1038	0.005955983834
1039	0.005948041065
1040	0.005942532624
1041	0.005935069198
1042	0.005925650951
1043	0.005920037337
1044	0.005909653491
1045	0.005904507358
1046	0.005901287651
1047	0.005897408558
1048	0.00589372154
1049	0.005874309432
1050	0.005865138559
1051	0.00585926053
1052	0.005852910365
1053	0.00585054307
1054	0.005841870454
1055	0.005835568939
1056	0.005827005513
1057	0.005822042974
1058	0.005817270356
1059	0.005812484621
1060	0.005803944547
1061	0.005796238261
1062	0.005791226958
1063	0.005785677496
1064	0.005781395961
1065	0.005773802912
1066	0.005768069907
1067	0.005757396872
1068	0.005749987918
1069	0.005742348385
1070	0.005737045939
1071	0.005734329734
1072	0.005726029216
1073	0.005716946202
1074	0.005707125512
1075	0.005701246152
1076	0.005697332871
1077	0.005688744669
1078	0.005682440699
1079	0.005677131855
1080	0.005674228428
1081	0.005667245978
1082	0.005658376612
1083	0.005651928152
1084	0.005645825124
1085	0.00563783431
1086	0.005632124521
1087	0.005627483056
1088	0.005623198109
1089	0.005618932853
1090	0.005615686884
1091	0.005607721503
1092	0.005603960468
1093	0.005600532894
1094	0.005595262824
1095	0.005591528553
1096	0.005588868004
1097	0.005582749274
1098	0.005576659473
1099	0.005569860956
1100	0.005562844776
1101	0.005559560137
1102	0.005555505405
1103	0.00554674434
1104	0.005541832959
1105	0.005532302332
1106	0.005528556404
1107	0.005524835609
1108	0.005521642054
1109	0.005518293621
1110	0.005514785896
1111	0.005509369028
1112	0.005505032609
1113	0.005497173113
1114	0.005494306888
1115	0.005486204667
1116	0.005481549629
1117	0.005474233608
1118	0.005465998066
1119	0.005460776881
1120	0.005456676387
1121	0.00544607459
1122	0.005442509659
1123	0.005437576211
1124	0.00543458397
1125	0.005430141012
1126	0.005426105456
1127	0.005420141079
1128	0.005414460005
1129	0.005404010623
1130	0.005395211317
1131	0.005392053339
1132	0.00538391918
1133	0.00538044587
1134	0.005378292863
1135	0.005373920977
1136	0.005366012301
1137	0.00536037069
1138	0.005358313391
1139	0.005354160731
1140	0.00535126203
1141	0.005346802614
1142	0.005344049342
1143	0.005339506008
1144	0.005335364954
1145	0.005331118119
1146	0.005327705376
1147	0.005323658011
1148	0.005314519797
1149	0.005310182271
1150	0.005305466302
1151	0.005300127877
1152	0.005292875351
1153	0.005289650819
1154	0.005280582261
1155	0.005274823749
1156	0.005271925716
1157	0.005270184203
1158	0.00526589596
1159	0.005261939191
1160	0.005259310015
1161	0.00525374861
1162	0.005242620647
1163	0.005233473661
1164	0.005232123446
1165	0.00522779932
1166	0.005224980608
1167	0.005221841051
1168	0.005218141758
1169	0.005212574031
1170	0.005206207606
1171	0.00520094357
1172	0.005197478843
1173	0.005190300174
1174	0.005184138637
1175	0.005175256904
1176	0.005170951593
1177	0.005167011762
1178	0.005163549453
1179	0.005156902102
1180	0.005155623059
1181	0.005149875915
1182	0.00514434827
1183	0.005140843375
1184	0.005137257664
1185	0.005132865543
1186	0.005128473973
1187	0.005123730732
1188	0.005119929741
1189	0.005114235387
1190	0.005108492886
1191	0.005103258287
1192	0.005098433216
1193	0.005095071359
1194	0.005090616559
1195	0.005087656803
1196	0.005080091512
1197	0.005073017962
1198	0.005069924652
1199	0.005065125526
1200	0.005061562047
1201	0.005057409881
1202	0.005051890803
1203	0.005046822258
1204	0.005041327785
1205	0.005035958577
1206	0.005027955446
1207	0.005026103595
1208	0.005022076533
1209	0.005018100284
1210	0.005013822959
1211	0.005010515323
1212	0.005005072056
1213	0.005001475435
1214	0.004997241806
1215	0.004991903886
1216	0.00498877049
1217	0.004985314962
1218	0.004980111474
1219	0.004975509313
1220	0.004973354685
1221	0.004964966171
1222	0.004962878136
1223	0.00495809462
1224	0.004951886019
1225	0.004945110781
1226	0.004939903984
1227	0.004935225236
1228	0.004930520661
1229	0.004927701796
1230	0.004923801969
1231	0.004919225377
1232	0.004912841407
1233	0.004907511185
1234	0.004901287123
1235	0.004896319852
1236	0.004893595208
1237	0.004886588999
1238	0.004881503238
1239	0.004876906238
1240	0.004874909086
1241	0.004868792743
1242	0.004866277612
1243	0.004861038811
1244	0.004857364103
1245	0.004853388111
1246	0.004847388436
1247	0.004843882027
1248	0.00483559609
1249	0.004833794835
1250	0.004831323618
1251	0.004829383857
1252	0.004826197795
1253	0.004823525472
1254	0.004820710065
1255	0.00481155822
1256	0.004809654871
1257	0.004805732667
1258	0.004799876269
1259	0.004795410484
1260	0.004793927448
1261	0.004787970387
1262	0.004784310894
1263	0.004780299337
1264	0.00477570356
1265	0.004771732717
1266	0.004764697829
1267	0.004761281705
1268	0.004755449641
1269	0.004748639222
1270	0.004742468626
1271	0.00473598398
1272	0.00473243511
1273	0.004727360954
1274	0.004725947128
1275	0.00472017155
1276	0.004715229486
1277	0.004711694535
1278	0.004706678842
1279	0.004702463029
1280	0.004697751345
1281	0.004691514279
1282	0.004689226274
1283	0.004685379944
1284	0.004683104333
1285	0.004680273083
1286	0.004674250926
1287	0.004669430076
1288	0.004665891929
1289	0.004661166851
1290	0.004656744596
1291	0.004652430523
1292	0.004649243843
1293	0.004646612932
1294	0.00463929108
1295	0.004634036448
1296	0.004631972125
1297	0.004628209209
1298	0.004622599516
1299	0.004620383642
1300	0.004615662529
1301	0.004612071382
1302	0.004610860062
1303	0.004602372798
1304	0.004598108631
1305	0.00459067117
1306	0.004583908885
1307	0.004580919868
1308	0.004576458939
1309	0.004573563399
1310	0.0045708345
1311	0.004567285923
1312	0.004565115952
1313	0.004562512372
1314	0.004558893778
1315	0.004557815657
1316	0.004550986395
1317	0.004549168999
1318	0.004547261192
1319	0.004545998964
1320	0.004541179977
1321	0.004537249861
1322	0.004533621583
1323	0.004531134413
1324	0.004524213458
1325	0.004521550235
1326	0.004517875855
1327	0.00451264605
1328	0.004508208495
1329	0.004506401257
1330	0.004502336257
1331	0.004498159657
1332	0.004494456451
1333	0.004493087208
1334	0.004488992609
1335	0.004485948442
1336	0.004479463953
1337	0.004474610092
1338	0.004471508107
1339	0.004469772606
1340	0.00446663641
1341	0.004462349651
1342	0.004460125292
1343	0.004454712867
1344	0.004449818845
1345	0.00444662763
1346	0.004442492339
1347	0.004441523822
1348	0.004438603411
1349	0.004436629926
1350	0.00443193742
1351	0.004427945758
1352	0.00442358641
1353	0.004420378901
1354	0.004417134042
1355	0.004413635978
1356	0.004410372332
1357	0.004408728819
1358	0.004403954959
1359	0.004399960223
1360	0.004397323371
1361	0.004395089811
1362	0.004389474513
1363	0.004386372713
1364	0.004383357667
1365	0.004381909908
1366	0.004379579059
1367	0.004377144897
1368	0.004373795897
1369	0.004370961215
1370	0.004367808409
1371	0.004365363972
1372	0.004362894682
1373	0.004359212694
1374	0.004355618297
1375	0.004352709814
1376	0.004350045023
1377	0.004346850502
1378	0.004344440983
1379	0.004343365838
1380	0.004341040364
1381	0.004337903367
1382	0.004334195106
1383	0.004326990942
1384	0.004322441814
1385	0.004318219699
1386	0.004315253063
1387	0.004313546478
1388	0.004310773423
1389	0.004304349805
1390	0.004300155341
1391	0.00429700771
1392	0.004294722976
1393	0.004293172675
1394	0.004290755836
1395	0.004288018263
1396	0.004284080723
1397	0.004279782555
1398	0.004276264005
1399	0.004273819499
1400	0.004271662682
1401	0.004266160787
1402	0.004262060128
1403	0.004256375246
1404	0.004249810075
1405	0.004247912721
1406	0.004246129693
1407	0.004242601272
1408	0.004237258789
1409	0.004233678599
1410	0.004231092056
1411	0.004227574089
1412	0.004222215084
1413	0.004218940412
1414	0.004214896522
1415	0.00421171627
1416	0.004207362942
1417	0.004204582972
1418	0.004200803545
1419	0.004196617538
1420	0.004189869651
1421	0.004185437303
1422	0.004181411278
1423	0.00417697625
1424	0.004173283746
1425	0.004169566256
1426	0.004167271779
1427	0.004162348978
1428	0.004157666514
1429	0.004153795238
1430	0.004151116433
1431	0.004148561627
1432	0.004145616576
1433	0.004143815118
1434	0.004138251318
1435	0.004136529121
1436	0.004134869511
1437	0.004131437536
1438	0.004126747933
1439	0.004123321289
1440	0.004116241778
1441	0.004114010303
1442	0.004110276193
1443	0.004106910139
1444	0.004103731048
1445	0.004101758967
1446	0.004096849506
1447	0.004093909869
1448	0.004088380932
1449	0.004084140835
1450	0.004080175891
1451	0.004076552851
1452	0.004074651884
1453	0.004071647386
1454	0.004067017125
1455	0.004062431268
1456	0.004059132163
1457	0.004055295315
1458	0.004051031503
1459	0.004049579105
1460	0.004047279253
1461	0.00404458575
1462	0.004043235814
1463	0.004040348118
1464	0.004038099668
1465	0.004033983245
1466	0.004031642385
1467	0.004027024809
1468	0.004026485391
1469	0.004021932848
1470	0.004018959904
1471	0.004014231809
1472	0.00401184713
1473	0.004009430959
1474	0.004004236851
1475	0.004000900822
1476	0.003997529251
1477	0.003995188164
1478	0.003993130455
1479	0.003990263913
1480	0.003989048228
1481	0.003986741143
1482	0.003982909699
1483	0.003980119828
1484	0.00397776745
1485	0.003976083101
1486	0.00397300347
1487	0.003969246355
1488	0.003966620779
1489	0.003965611062
1490	0.003963734781
1491	0.003960795904
1492	0.003956413806
1493	0.003952251036
1494	0.003947944855
1495	0.003944958117
1496	0.003942523159
1497	0.003939676293
1498	0.003936990123
1499	0.003934752215
1500	0.003932467268
1501	0.003930576874
1502	0.003927771526
1503	0.003925599328
1504	0.003921447637
1505	0.003916548363
1506	0.003912679414
1507	0.003910702813
1508	0.003908948072
1509	0.003905869125
1510	0.003902947913
1511	0.003899438927
1512	0.00389750891
1513	0.003893676821
1514	0.003892285825
1515	0.003887617395
1516	0.003886280934
1517	0.003883416304
1518	0.003881595453
1519	0.003879629264
1520	0.003875408648
1521	0.003872967543
1522	0.003870384547
1523	0.003867826128
1524	0.003865005552
1525	0.003862119901
1526	0.003855852091
1527	0.003851907488
1528	0.003848588912
1529	0.003845319672
1530	0.00384095972
1531	0.003836170414
1532	0.003834287253
1533	0.003830786684
1534	0.003826007169
1535	0.003823146091
1536	0.00382117249
1537	0.003818710337
1538	0.003816321124
1539	0.003813361175
1540	0.003808714018
1541	0.003804617647
1542	0.003801123381
1543	0.003797396622
1544	0.00379636015
1545	0.003794078163
1546	0.003791047105
1547	0.003787761228
1548	0.003786120169
1549	0.003784373119
1550	0.003781888719
1551	0.003780468219
1552	0.003777164295
1553	0.003775636168
1554	0.003773846714
1555	0.003771659238
1556	0.003768814089
1557	0.003767647608
1558	0.003765876202
1559	0.003763046686
1560	0.003760449396
1561	0.003759111323
1562	0.003756221287
1563	0.003753797516
1564	0.003750608372
1565	0.003747499897
1566	0.003744987537
1567	0.003742150985
1568	0.003740556663
1569	0.003738918319
1570	0.003737287665
1571	0.003734059172
1572	0.003731594853
1573	0.003725270612
1574	0.003723051725
1575	0.003719556482
1576	0.003716795834
1577	0.00371380569
1578	0.00371074918
1579	0.003708298079
1580	0.003705915438
1581	0.003704643378
1582	0.003701417432
1583	0.003697082552
1584	0.00369392263
1585	0.003692756895
1586	0.003689768524
1587	0.003688262937
1588	0.003686891473
1589	0.003682523716
1590	0.003680915711
1591	0.00367975585
1592	0.003678120551
1593	0.003675692703
1594	0.00367296602
1595	0.003671229895
1596	0.003667276148
1597	0.003663988983
1598	0.003660718216
1599	0.003659137037
1600	0.003656919086
1601	0.003655022093
1602	0.00365417691
1603	0.003652381049
1604	0.003650170075
1605	0.00364750813
1606	0.003645783033
1607	0.003641353752
1608	0.003637517447
1609	0.003633237405
1610	0.003629423286
1611	0.003627160069
1612	0.003623966658
1613	0.003620091454
1614	0.003616826245
1615	0.00361465963
1616	0.003612456652
1617	0.003610329547
1618	0.003608765019
1619	0.003606048811
1620	0.003604136528
1621	0.003601508299
1622	0.00359833523
1623	0.003590724134
1624	0.003588164824
1625	0.003584062671
1626	0.003579347214
1627	0.003577412077
1628	0.003573990007
1629	0.003569126989
1630	0.003567124893
1631	0.003563649502
1632	0.003561214237
1633	0.003558994438
1634	0.003555817092
1635	0.003553741581
1636	0.003551171716
1637	0.00354835978
1638	0.003547516782
1639	0.003544471804
1640	0.003543312588
1641	0.003540910191
1642	0.003538584294
1643	0.003536797179
1644	0.003531271967
1645	0.003528736858
1646	0.003526321847
1647	0.003524922303
1648	0.003522265459
1649	0.003521093869
1650	0.003518762388
1651	0.003517323559
1652	0.003513489972
1653	0.003510513079
1654	0.003509398794
1655	0.003506413191
1656	0.003504224057
1657	0.003501865139
1658	0.003501084528
1659	0.003497264684
1660	0.003495674171
1661	0.00349331764
1662	0.003490582844
1663	0.003488348798
1664	0.003483602654
1665	0.003480104772
1666	0.003478379049
1667	0.003475050026
1668	0.003473300481
1669	0.003471807199
1670	0.003467447096
1671	0.003463595606
1672	0.003461826252
1673	0.003460465291
1674	0.003458425772
1675	0.003455816238
1676	0.003454677553
1677	0.003451851781
1678	0.00345094122
1679	0.003449091652
1680	0.003446194717
1681	0.00344373136
1682	0.003442128131
1683	0.003438727067
1684	0.003436984409
1685	0.003434911126
1686	0.003431870974
1687	0.003429811365
1688	0.003428417201
1689	0.00342641159
1690	0.003423979731
1691	0.003423188098
1692	0.003420458846
1693	0.003418260247
1694	0.003414905204
1695	0.003412828267
1696	0.003409842626
1697	0.003407937157
1698	0.003405199308
1699	0.003402782985
